1,although canon's batteries are   they last a really long   recharge fairly quickly in the   plus if you want ' more power ', you can even find a knockoff charger and spare batteries right here on amazon.
1,if you love an slr 35mm but need to go digital this is a great camera for you!
1,the canon g3 gives tons of control for photo buffs but still has an " auto " mode that makes it very easy for the novice to use.
1,i can hand this to anyone and know they will take some great photos!
1,i love having the option to manually control the f-  shutter speed and even focus.
1,i was able to take great photos of the 4th of july fire   and got some amazing shots of the kids playing with sparklers.
0,warning - i did read the manual!
1,but if you've used a slr 35mm   the controls are very intuitive!
1,once i read the manual i was able to point and shoot without having to fumble around trying to figure out where the controls are located.
1,with a quick spin of the dial you can select shutter priority (for high speed subjects), aperture priority (for focal length) or full program mode where the camera selects both for ideal photo quality.
1,the manual mode is easy to use with fast access for the selection of shutter speed and aperture without having to fumble through menu options.
0,it doesn't do you any good if a camera has all the features but you can't access them quickly when you need them!
1,this camera also has a great feel and weight to it.
1,you feel like you are holding something of   not some cheap plastic toy.
1,the more i work with   the more i love it!
0,i would recomend that you purchase a lexar media cf for the camera as the sandisk card that comes packaged is too small and too slow!
1,i didn't think i would find this quality and ease of use for under $ 1500 - i'm thrilled with my purchase!
1,outstanding camera this is my first digital   and i am very pleased with it.
1,i do not know a whole lot about   but i am happy to know that this camera can always   even as i grow in skill and knowledge.
1,  this thing has everything that a pro or expert amateur could want.
1,but at the same   it takes wonderful pictures very easily in " auto "   so that even an average joe like me can use it!
1,four megapixels is great.
1,i know there are five mp cameras out   but this thing does just fine for me.
1,if you   check out the canon website and they have some sample   taken by this   for you to download.
0,if you are looking for a very simple point and shoot   this is probably not what you are looking for.
1,if you are looking for an outstanding camera that can take you from simple to   this is it.
1,it is a very amazing product.
1,i highly recommend it.
3,love my new g 3 just received this camera two days ago and already love the features it has.
1,takes excellent photos.
1,night mode is clear as day.
1,i have not played with all the features   but the camera is easy to use once you get used to it.
0,the only drawback is the viewfinder is slightly blocked by the lens.
1,  using the lcd seems to eliminate this minor problem.
1,overall it is the best camera on the market.
1,i give it 10 stars!
0,noise level this camera has significantly more noise at iso 100 than the nikon 4500.
1,the pictures are brillient i just bought the camera a few days ago.
1,before i " get used to it ", here are my first feelings:  a) the picture quality (color and sharpness of focusing) are so   it completely eliminated my doubt about digital imaging --- how could one eat rice one grain at a time: -))  b) the lens cover is surely   i already accidently finger-printed the len a few   and au lens tigt and cause potential damage.
0,i wish canon would work out some way for that issue.
0,the zooming lever is   i hope it does not operate   otherwise you'll feel uneasy.
1,great gadget i bought this last week through amazon.
1,got a great deal from a reputable seller.
1,i love this camera.
1,i am still trying to figure out the may options it has.
1,took hundreds of pictures and they were great.
1,great   pictures and white balance.
1,has 4x optical zoom which is higher than any other in the same price range.
1,it is generally overpriced a little bit but you get what you are paying for.
0,ok for a digital camera maybe it is my lack of   but i found shots with this camera very disappointing.
0,it was (i sold it after a few months) too expensive for the shots that i got.
0,sure it had all the   but when i tried to shoot a girl's basketball game it just wan't up to the task.
0,i don't think i was asking too much.
1,any film zoom p and s would have given superior results with a minimal effort.
1,and with the 500 you save you could print the results for the life of the camera.
0,i found that low light situations combined with any sort of action left this camera in the dust.
1,i wanted it to shoot concerts as well.
1,that meant even less light and just as much action.
0,  i adjusted the film speed to 400.  the grain was terrible.
1,next time i set it at 100 and used the flash.
0,well flash photos are never   and there was still a lot of noise.
1,when i took outdoor photos with plenty of light and the objects weren't   the photos were awesome.
3,the camera was a marvel.
0,getting the printer to help output them was another tale.
0,overall i think that you need to consider what you wan't to do.
0,for simple point and shoot   consider a cheaper digital.
0,you don't need the extra resolution or the cost.
0,then again a one time use camera may do just as well.
1,if you shoot in lots of light and desire high   this will be your camera.
1,it is versatile and seems to be one of the best.
0,  i am going with a leica minilux (the g3 was replacing mine which was stolen).
1,sure.
1,it is less   but i am never disappointed with the output.
1,within its limitations i am a long-time user of highly responsive film slrs and professional quality external flash   just so you know my bias.
1,i have been watching the development of digicams for   waiting to make my first move.
1,what i really want is a $ 1,500 digital slr with a full frame sensor that will take my nikon lenses.
0,i figure that is at least three years   and i am getting impatient.
0,hence i decided to spring for a point-and-shoot digicam that that would have features that would let me get around their inherent limitations.
1,i chose the g3 because of its reputation for very high   clean images.
0,the two limitations i knew i would have to deal with are the very long lag time before it focus-locks (even in bright light), and the unsatisfactory light quality of the built-in flash.
0,as of this   technology has not solved the focus-lock lag time problem for point-and-shoot digicams and anyone who is satisfied with it simply has never used a modern film slr.
1,at least once youve got focus   the shutter release lag time for the g3 is about 1/10 of a   which from what ive   is better than just about anything else available.
1,what makes the focus-lock lag time something i can live with is the extreme depth of field obtainable with these point and shoot digicams at f8.
1,once i get focus   i can then wait until my restless subject (a pet or a child) strikes an amusing pose and then fire the shutter with some reasonable probability of getting my subject still in focus.
0,now what about the flash problem?
0,relative to what i can easily achieve with external flash on my nikon   the internal flash on the g3 produces   flat images with ugly hot spots.
1,  the g3 has a hot shoe that can take an external   and fortunately for   i already owned a one of the highest quality external flashes that money can buy: the metz 60 ct0.
0,i cant use my nikon external flash on a canon   but i can use my   with the proper metz module and extension cord connected between the g3 and the 60 ct0.
1,for those who have this metz flash (or the 45cl0) and would like to get the absolute ultimate quality out of this g3, the metz module you need is the sca 3102 and the connector cord is the sca 3000c.
0,in order for this to   you have to set the camera to manual mode and set the shutter speed and f-stop yourself.
1,contrary to what ive read   the g3 does sync at 1/250 of a second with third-party   just as it does with the dedicated flashes from canon.
1,you also have to set the g3 to second shutter   which is what youd want to do most of the time anyhow.
0,then just forget about all the controls you have on the metz flash head itself and the sca 3102 control   because they are all ignored.
1,the g3 completely takes over controlling the duration of the metz   and most of the   the exposure is spot on and when it   its because youve exceeded the range of the metz flash itself.
0,this might happen if you get too close to the subject and you are not bounce-  or if you are bounce flashing and the walls are simply too far away.
0,  the neutral density filters for the metz flash are no longer   so the first problem cant easily be solved.
0,the second problem is solved by more direct lighting from the metz (with the attendant shadows unfortunately).
1,but once youve got your exposure within an acceptable   the g3 is shown to produce utterly stunning images that i can hardly get with my nikon f100 film camera.
1,the 60 ct0 flash head can actually be reversed 180 degrees and then   enabling you to bounce the flash off the walls behind you.
1,the results are shadow-free images that look as if theyve been exposed with the gentlest natural light you could imagine.
0,now there is one more complaint i have about the g3 and that is the software that comes with it for processing raw images (i only shoot in raw image mode and the first thing i did was replace the 32 mbyte cf with a 512 mbyte   which gives me 130 raw   as opposed to 7!
0,the canon software for raw images does not present you with a raw image at   but the raw image after it has been processed by all the image-affecting settings in the camera.
1,i believe this is enabled by a second file that comes out of the camera that stores all this information.
1,maybe if you delete those files before you looked at them with the   youd see the   raw image that the camera actually produces.
0,i didnt wait to experiment.
1,  i bought the adobe photoshop camera raw plug-in.
1,what this plug-in reveals is the truly stunning quality of the raw g3 hardware.
1,without any tweaking at   if the exposure is   the colors are as realistic as ive ever seen produced by   and this is a raw image!
1,the adobe camera raw plug-in shows once again that hardware is miles ahead of software.
1,what the g3 raw image software gives you is a fantasy world designed to please the uncritical.
1,what the photoshop plug-in gives you is   and then if you want   you can use photoshop to create it.
1,but at least youre starting with the most photorealistic images ive ever seen from a camera.
1,i am stunned and amazed at the quality of the raw images i am getting from this g3 (in conjunction with my professional flash system), and can easily put up with the cameras   because ive never seen anything better within its resolution limits.
1,knock your socks off great i've had this for 3 months   and i am pleased with my decision.
1,this is the perfect camera for a photo hobbiest who wants to have easy point and shoot ability as well.
1,my girlfriend loved using this camera so much as a point and shoot that i had to pry it out of her hands most of the time.
0,battery   the drawback to most digital   to quote k. reeves.
1,whoa.
1,manual functionality is   downloading pictures is quick and a   and the quality is astounding.
1,i did a good month's worth of research before buying this over other similar priced digital   and this is the best buy for the buck.
1,not perfect (  the viewfinder can get obstructed in instances.but the lcd works well enough in those instances), not the cheapest 1   but the best 1 mp.
0,if you don't believe me on   check the consumer reports review as well as the many digital camera review sites out there.
1,or save time and just do   you won't regret it.
1,great digital camera after reading the very positive review of this camera in a leading consumer   i decided to head   to   to read through the online reviews.
1,the objections of the naysayers almost caused me to purchase a different     in the   i figured i'd give the g3 a try.
1,i'm very glad i did.
1,the service from the supplier was exceptional.
1,the camera arrived on time and in perfect condition.
1,having used it for more than a   i can say that it consistently produces topnotch photos.
1,  i attended a " flyball " competition  -- an event that involves dogs running and jumping hurdles.
1,by cocking the shutter to the halfway position and getting the settings ready to   i was able to produce excellent stopaction photos -- contrary to what other reviewers experienced.
3,the camera is a dream to operate in   but also gives tremendous flexibility in aperture   shutter   and manual modes.
1,in the coastal redwood forests i was able to use these additional features along with the macro-focussing option to shoot wonderful close-up photos of the trilliums and other flowers in bloom.
0,about the only legitimate criticsm from the online reviews is that fact that the lens really does obstruct the viewfinder.
1,this effect is increased when one buys and uses a telephoto doubler.
0,but who cares?
1,i always shoot using the lcd panel.
3,i can't write enough positive things about this great little camera!
1,canon never ceases to amaze being a great fan of the g2 i set out with g3 with a somewhat negative   difficult as it is to improve drastically on something already as ' perfect ' as the powershot g2.
1,but canon never fails to amaze.
1,some of the great gains over g2 --  1. the ability to selectively switch to raw format during record review gives you incredible more post-processing flexibility.
1,2. battery life is over 1   compared to about 1 hours for the g2 or the 2 hours for most nikons.
3,3. the remote capture and fileviewer software bundled for photo capture is mind-blowing.
1,looks sort of like picasa software (google it if you dont know) in the interface and is as easy to install and operate as g2'  but more intuitive.
1,4. the shape of this device is a little   without losing the weight which means better balance and less shaking while clicking.
1,a big plus in my book.
0,5. the 1/200   f1 + nd filter for highly exposed (or very brightly lit) environments.
1,the light auto-correction is awesome.
1,you could take a picture of a stone glinting in the sun and still avoid the shining glaze and get the contours right.
1,6. the g2's " color effect " exposure mode has now been   the replacement is a selectable " effect func " menu option available in all exposure modes.
1,there are six default settings (        low   b &amp; w) as well as a ' custom effect ' that allows you to control   contrast and saturation.
1,7. a new photostich software for stiching your pics into a panoramic view.
0,i can of course buy such a tool off the shelves separately but helps if it comes with my camera.
1,(looks quite neat too suggesting that canon may     canonized it a bit).
1,8. perhaps inspired by the canon's factory white-correction settings (which were found lacking and had to be altered by a user before the white edges from buildings etc could be cleaned out), the g3 has much sharper white offsets.
1,in   this means that even straight out of the   you'll be amazed at the pics you end up taking.
1,9. in dim lit environs the g2 could easily outperform any other   and thankfully g3 maintains this rep.  personally i believe it even outperforms the g2 in terms of less haze and astonishingly real colors.
1,  the g3 delivers what must be considered the best image quality of any current > 4 megapixel   from a   tonal balance and color response point of view.
1,there's really very little about g3 images to criticize.
0,short of the eos range from canon or the d100s from nikon (both slrs).
1,this is quite simply the best you can ask for.
0,i've tried the sony s85 with the carl zeiss   but the pictures were too digital.
1,with   you get pictures that appear to be   not still camcorder shots.
1,i love the eos based controls and easy menus.
0,i don't need to go into exhustive review of this camera.
1,many before me have done that already.
2,i agree with the positive reviews.
0,but there are two things i don't like about the camera that were not mentioned in any previous reviews.
0,1) the included lens cap is very loose on the camera.
0,i'm concerned that with the easily removed lens   i may damage the lens.
0,very cheaply made.
0,2) the body construction -       are too plastic.
1,the g2 was better in this respect.
1,it had a heavier and more sturdy casing.
1,despite these   i still recommend the camera.
1,love it more and more i used a canon powershot s20 for about 1 years and loved it!
0,there were a few flaws that i learned to deal with and took thousands of pictures around the   losing a few that i really regretted.
1,canon was an obvious   but i did not want to limit my   so started researching all brands that would take my microdrives.
1,i       and observed 3 different brands.
1,needless to   the canon   hands down.
1,this camera performs like i can not believe!
1,i bought it for my trip to beunos   and also used it at the iguazu   and could not have asked for more perfect performance!
1,it was too new to have learned much about the advanced   so i generally used the auto mode.
1,this camera is worth every   and i highly recommend it!
3,another point of note: the battery life is incredible!
1,i did not have a backup   and had no need for one.
0,i did have ability to charge it every   so don't know how long it would have actually gone before dying.
1,this camera will stay with me for years!
1,the last digital camera i'll buy i've been looking to buy a digital camera for a long time and v = finally decided that now was the time.
1,after a lot of   i decided on the g3.
1,am i ever glad that i decided on this camera!
1,i've only had it a   but so   everything about this camera is making me happy.
0,forget the fact that it'll probably take me a year to figure out all the features this camera has to offer.
1,i've been able to change modes on this thing without even looking at the manual.
1,very intuitive menus are a big plus on this camera.
1,i charged it up the day i got   took a bunch of pictures and i don't think the battery indicator has budged from fully charged.
1,the standard battery include with the g3 is a camcorder battery that will allow me to take pictures all day without worrying about charging.
0,i was worried about this after seeing a friend change batteries on his olympus after about 2000 pictures.
1,the optical zoom is   and the viewfinder reflects the settings of the zoom.
0,one little minor flaw with this camera is that the lens is visible in the   but does not detract from the image at all.
1,as i   this is the last digital camera i'll   and if you are in the market   my advice is to buy the best thing you can afford and keep it forever.
0,these things may get a lot better in the   but from what i've seen in the last few   the technology for digital cameras isn't advancing at the pace of pc'  phones and hard drives.
1,the best 4 megapixel/4x optical zoom camera available and fairly easy to use.
1,highly recommended.
1,for more info on digital   go to dpreviews.
0,boxy?
1,no -- gorgeous you can read the other reviews for specs and performance opinions.
0,i was perfectly happy with my g2, so why did i trade up to the g3?
1,because this camera is beautiful.
0,the g2 was slightly curvy with a champagne finish -- very homely.
3,the g3 looks like a work of art!
1,its silver magnesium finish is   and the sharp lines and excellent grip are better than any other camera i've seen.
1,the little digital elphs were the best-  most-elegant cameras until the g3 came along and squashed them.
1,very good choice in it's price range this is my first digital camera.
1,i am very pleased with it so far.
1,i wanted something that is able to take high quality photos but not be so bulky that i would wind up leaving it at home all the time.
1,this seemed like a really good compromise.
1,i compared it to the olympus c5050  the sony dcs-f 717 and the nikon 5700.  based on the cameras features and about dozen online   this one seemed like the best all round deal.
0,it is not perfect though.
0,here are the shortcomings i have noticed so far:  it would have been a much easier choice if this were 5mp camera.
0,you can see the lens barrel in the view-finder.
0,(i knew this before   and it is not that bad) there is no tiff format.
1,that would be a nice compromise between jpeg and raw.
0,to save a picture as   you have to have the display   this seems like a waste of battery power.
0,it seems to me that after the focus and metering are complete there is quite a lag before the shutter?
0,trips.
0,(again this is my first digital camera and maybe that is just how they all are.)
0,for those of you using a mac in os x+ there is no twain utility to download your pics directly into photoshop.
1,it is very simple to import via iphoto 2 and then move them to photoshop.
2,i have not spent much time with the included   so i don't know what to say about it other than it seems ok.  i am quite happy with the camera.
1,it comes with a clearly written manual and the learning curve is not too too steep.
1,  i recommend it over the competition.
1,best of the best best camera ever.
1,from the image       i can say almost everything.
1,this camera has a cool stitch pictures   to find out more just log on to canon's website.
1,i had an olympus digital camera before and it was nothing compared to this.
1,for those of you who already bought this   i suggest you buy a hi-ti dye-sub photo printer.
1,you'll take more pics i don't write many reviews but i'm compelled to do so with this camera.
1,first and   it will take better pic's than most film camera's.
1,save them on computer and print out just the ones who want.
1,duplicates are a no brainer and cheap.
1,no more wasted time and money developing rolls of pic's for just a couple of keepers.
1,crop and enlarge the best at practically no extra cost or time.
1,the technology is finally here   to make your photo life easier.
1,a great new use for that underutilized computer.
0,a digital camera will stay at home if its a hassle to use.
0,poor quality   short battery   slow time consuming uploads and printing will ruin the digital camera experience and keep you buying film.
1,this camera has none of these flaws and will be something you'll use all the time.
1,my wife shuns all new technology and compained when i brought this   but now she's forever asking for the digital camera.
1,and i let my kids shoot as many pics as they   let them review them on the camera and just print the good ones (which are not many).
1,get the canon 850 printer and an ex flash.
1,in   i have a new slr with an expensive lens and several film point and shoots.
1,i haven't used any of them since i got the g3.
1,unless your a   now you will need only one camera.
1,this one.
1,excellent camera i spent a lot of time comparing different   and i realized that there is not such thing as the best digital camera.
0,you can always spend more money to get a better one.
1,  for a $ 600 - $ 800   i think this camera is an excellent choice.
1,it has a beautiful   lots of   very easy to   very configurable and   and the battery duration is amazing!
1,  the display is " hinged " and it can be placed in a myriad of   or to protect it against any damage.
1,excellent idea!
0,one bad thing is that it comes with a pitiful 32mb compactflash   and for most   it is not enough.
1,  it seems that this is the general rule for most digital cameras.
1,another good thing is that this camera seems to introduce much less noise in dark places than others i've seen.
3,cannon i have owned this camera for a short time and wouldn't give it up for anything.
1,it surpasses my greatest expectations in a 4mp camera..
1,powerful product bought this product about a month ago and have used it in a variety of situations.
2,in general it is easy to use and well laid out.
0,for '' cool factor '' buffs it looks and feels like a small plastic brick brick and doesn't have any wow factor.
1,it makes up for this by being extremely easy to use with well laid out controls that can be learned quickly.
1,the g3 has most if not all of the features that you would want from a semi-pro / pro slr with a good range of manual options for those who know something about photography.
1,in the hands of someone who doesn'  it will yield good results on idiot program / auto mode.
1,my   who has never used a camera   picked it up and soon got the hang of the fact that if you don't like what you have created you just delete and try again.
1,the photos she took are better than the results i got from my nikon slr and range of lenses!
1,this is a big plus for those who a shifting to digital and the g3's large mobile screen helps with this.
0,negative points:  the included memory card is too small.
1,go out and get a 256meg   it's worth the expense.
0,it is made of plastic.
0,for those who are used to brass cameras that can be   picking up a camera like the g3 is an unnerving experience.
0,this is by no means unique to this   i'm sure.
0,the zoom lens unit feels fragile and it is worth buying a good camera bag if you are going put to carry it round a lot.
0,this is not a handbag camera.
0,while   it will not easily go in small handbags or pockets.
0,the function lever - the one which switches between capture and view mode feels fragile.
0,flash - as with all built-in flashes in small   you get overilluminated main subjects with depth being lost.
1,the g3 has a shoe which will take other powerful (and expensive) canon flashes that will allow bounce and reflected flash photography.
0,the strap is horrible and gets in the way of parts of the camera you need access to.
0,if you can afford this   you can afford to get a better strap elsewhere - a very minor quibble.
1,good points:  the functionality on this camera is mind-blowing.
1,canon have packed a lot in here and the options and controls are easy to use and logically laid out.
1,learning how to use it will not take very long.
3,the image quality is excellent.
1,messing around with images in photoshop (a supplied software package) and printing them on a good   yielded excellent results.
1,unless you are making   a g3 is more than good enough.
1,range of functions - as indicated above - it has something for everyone: point and shoot power plus advanced functions for those who are serious about photography.
1,please note that this is the first digital camera i have owned or used.
1,a lot of my opinions are more relevant for those who are switching from film.
1,i did extensive research before chosing the g3 but there's nothing like picking one up and playing with it first.
1,best camera i've used this is by far the finest camera in its price and category i have ever used.
1,it is also one of the few electronic items that works right out of the box.
1,the macro works great for medical photographs and the auto mode is terrific for point and shoot.
1,this camera is closest to perfect than any otherdigicam this camera is closest to perfect than any other digicam that is 40 megapixel.
1,beats that sony f717; its archrival.
1,i'm glad canon decided to keep the 4mp resolution and improved upon it with new technology;  i can't fit all that resolution (4mp = 2272x 1704 resol.)
1,in my 19in flat monitor (1200x1024 resol.)
0,anyways.
1,please go to read dpreview.com and you'll get the complete story.
0,my story is based on personal usage.
0,yes there is a corner lens barrel distortion (i don't like it too but no harm done since i always use the camea lcd screen to see exactly what i'm going to get) in the viewfinder when you don't zoom (when you zoom the lens distortion goes away), canon knows this and engineered it that way to minimize the parallax phenomenon; that is what lmost exactly ot the picture.
0,moving the viewfinder elsewhere on the camera will remove the lens distortion but increase the parallax phenomenon.
1,the distortion is not a flaw.
0,as with taking digital   i notice other people including myself have errors on their compactflash which results in certain shots being partially taken or lost - this is an issue that seems to effect compactflash and other digicam brand.
0,i've haven't heard about a diagnos or fix for this.
1,in terms of the shots   this camera is insanely great!
1,the pictures are fabulous and their is a (short) learning curve to it; there are tons of features i haven't even gotten to.
1,in terms of the important   i got myself an the extra litium battery.
1,based on my   1 full charge was enough for at least 255 shots.
1,i also got myself a 512mb viking compact flash (enough for 255 shots at full 4mp resolution and max picture quality) and a used $ 250 3lb subnotebook with usb connection and tons of hard drive space for long trips so i can verify what i've taken and that subnotebook also saves me from having to buy extra compactflash.
0,the compact flash is delicate and i hate to swap it in fear on the connetions (camera and cf) bending (can lead to cf erros) or losing it.
1,  canon has improved upon the g2 with this g3.
1,it's a winner.
2,i've been pleased with the picture quality and durability in     boat and wind.
0,my only suggestion is to get a lens protector to help protect the shooting lens (the lens coating will wear out after so many clean wipes) and i'm getting the those (52 mm adapter and uv lens filter) at lensmateonline.com.
1,they got the best lens adapter for the g3-better than canon's.
1,that's what i did and hopes this helps.
1,canon g3 review / response / recommendation the camera's a work of art / science -- that's understood.
1,it takes great   operates   and feels solid.
1,to address two previous somewhat negative reviews: (1)   the lens barrel does obstruct part of the lower left corner in the lens viewfinder;   the lcd viewfinder is rather stunning and i find myself rarely using the lens viewfinder.
1,(2) there     several differences between the g2 and g3, such as differences in continuous   the optical   the control   playback   image   and so on.
0,beware you   i can't rank the product since the merchant that amazon is collaborating with (j and r camera.)
0,to bring us consumers better choices never sent me the product.
0,although you may think you're dealing with   you're dealing with some second rate store that you've never heard of.
0,after charging my card for the camera and for expedited   5 business days   they still hadn't shipped the product.
0,i called them twice and both times they said it is " about to ship ".
0,one of the calls was on a saturday and when i pressed the guy a   he   " actually we don't ship on saturdays ".
0,so why lie about it?
0,so i finally gave them a deadline which they said they could meet.
0,although they accepted that they will ship on mon - 6   they still didn't ship it.
0,they said it is in   but they are " too busy ".
0,they weren't busy enough to charge the credit   though!
0,although i tried contacting amazon to see if they can do   the replies i got were inept as if they hadn't taken time to read the complaint.
0,i cancelled the order.
0,hope to get my refund in a timely manner.
0,thanks for   amazon!
0,major design flaw this camera has a major design flaw.
0,when you look through the viewfinder (not the lcd) the bottom left corner of the picture (about 15%) is blocked by the lens.
0,i called the canon technical service center to see if i had a defective camera.
0,after about a minute of trying to tell me that most people use the lcd and not the view   they finally   it was a design flaw in the camera.
1,everything else about the camera is great.
1,if you strictly use the lcd and not the view   i highly recommend the camera.
0,however for   i occasionally use the view finder and trying to frame in a picture with the lens blocking the view is too much.
0,i'm sending mine back and am waiting for the problem to be corrected.
1,i love it more the longer i own it i've been using a powershot s330 for nearly a   and wanted to upgrade to a 4 or 5 megapixel camera with a longer   more   a hot shoe for an external   and a remote control.
1,i looked at both the nikon coolpix 5700 and the canon g3, and decided on the g3 due both to ergonomics (much more comfortable to hold and use) and the price.
1,i've had the camera for about two weeks and shot hundreds of pictures so far.
1,and so   i've been very pleased.
1,there's a noticeable difference in the quality of a 4 megapixel image versus the 2 megapixels of the s330, especially if you want to crop and enlarge the pictures.
1,the larger lens of the g3 gives better picture quality in low   and the 4-times optical zooms gets you just that much closer.
1,the moveable lcd screen is great.
1,you can take pictures with the camera held above your   way   or beside you with no   allowing you to position the camera for the best shot without contorting yourself.
1,the tiny (postage-stamp sized) remote unit is wonderful: not only does it trigger the   it can also be used to zoom and review pictures.
1,i also purchased a good sturdy tripod: the combination of the new   tripod and remote control enabled me to take some remarkable   natural-light portraits i never would have attempted before.
1,the hot shoe flash attachment allowed me to buy and use a sophisticated flash unit:  i chose the canon speedlite 420.  this has made the greatest difference in the quality of my photographs: the built-in flash on any of these cameras gives you flat   red-  and annoying shadows; a good add-on flash unit can be bounced off the ceiling or wall for   almost-natural lighting.
1,i needed three batteries to keep myself going with the s330, but the battery in the g3 is a real powerhouse:  i shot over 300 photos at my goddaughter's birthday party without switching out to my backup battery.
1,the g3 has a different type of battery charging system from the smaller canon cameras: the battery needs to be charged while in the   but the charging system also enables you to use the camera while plugged in without running down the battery.
1,i have yet to try using all of the adjustment options: shutter   aperature   light metering   etc., but all controls are well thought out and and the manual is relatively clear.
1,you can use this camera right out of the box on the automatic   or slowly get comfortable with the manual settings and what they can do.
0,negatives?
0,i've been bothered by blown-out highlights on the s330, and the g3 seems to do only slightly better.
0,(i'm starting to think that this may just be one of the weaknesses of all digital photography at this level.)
0,the on-off button feels somewhat   and has an   tiny little lock-out button that needs to be depressed to turn on the camera.
0,and the body / construction in general has quite a bit of   a disappointment after the stainless steel heft of the s330.
1,i bought a 512 mb   which seems to hold about 400 photos at the highest resolution.
1,i was worried that 4 megapixel photos would download more   but there's no difference in working with the files.
0,i have a 120 gb remote drive i use to store my digital images:  i can imagine that they'd fill up my ibook's internal memory pretty quickly.
1,at the same time i purchased this camera i also bought adobe's photoshop elments 1   and can't praise it highly enough.
2,if you're investing in a camera at this   buy this software!
1,and as i said in my review of the s330, all of these digital cameras are easier to use with apple computers.
1,the bottom line: if you're serious about your digital   or been bitten with the bug after using a digital point-and-  this may be just the camera for you.
1,but make sure to buy a tripod and separate flash unit at the same time: you'll see the difference in your photos immediately.
1,added 204.  i've now had the camera for two months and i'm even more pleased with it.
1,i wound up buying a gray card and use it all the time with the custom white-balance setting.
1,it helps avoid the problem of a color cast on the   especially in mixed-light settings.
1,if you don't have a gray   you can use a plain white piece of paper.
1,i also discovered the exposure-bracket   which enables you to take three exposures with one press of the shutter: the first at the camera-determined   then one lighter and one darker.
1,especially useful with portraits and difficult-to-meter situations.
1,i did buy the telephoto lens (and the required extension).
1,very easy to use.
1,i'll probably also get the wide-angle   too.
1,very comfortable   easy to   and the best digital photos you're going to get at this price.
1,best non-slr digital camera under 5 megapixels i've been using the g3 for about six weeks and it has proven itself to be all that it's advertised.
1,after doing a hands-on comparison between the nikon coolpix 5700 and sony dsc-f 717 (both of which lack the     or features of the g3), i ultimately chose the g3 because of its outstanding image quality (resolution and coloration are superior).
3,it beats the competition in almost every area including battery   enthusiast   external flash   available storage   image   and more.
1,this is a camera you will need to study and use in order to fully exploit its many features.
1,it can be a point-and-shoot   but if you do not intend to " get into " it's finer   i'd suggest a less enthusiast featured choice.
1,all-in-  i believe this is arguably the best non-slr digital camera on the market.
1,the best so far the canon g3 improves in almost all ways on the g1 and g2 before   and in fact beats the nikon coolpix 5000 in performance (picture quality and battery life) -- which is amazing because the 5000 is a 5 megapixel camera and the canon is a 4 megapixel camera.
1,canon's optics are better and i believe their processing algorithms are also better.
1,  the canon g3 is the best digital camera out there today at this price point.
1,the canon allows you to change   and it accepts the ibm microdrive (type ii compact flash), so you can have up to 1 gigabyte of storage.
1,for me on the fine resolution setting (not maximum but very close) this adds up to over 1000 images with the 1 gig card.
1,the battery life of this camera is twice that of the nikon 5000 and is better than anything else i've seen.
0,the only minor nits i have with the camera are it is fairly boxy   it needs a wrist strap instead of a neck   and it is a bit slow between shots.
1,even with these   i still think it is the best digital camera available under $ 1200.
1,the best 4mp compact digital available this camera is perfect for an enthusiastic amateur photographer.
1,the pictures are razor-  even in macro.
1,it is small enough to fit easily in a coat pocket or purse.
1,it is light enough to carry around all day without bother.
1,operating its many features is easy and often obvious - i'm no annie   but i was able to figure out most of its abilities just messing around with it at a camera store.
1,the manual does a fine job filling in any blanks that remain.
1,the auto-focus performs   but i love having the 12 optional scene modes - they are dummy-  and correspond to many situations in which i would actually seek to use the camera.
1,comes with a 16 mb compact flash and one rechargable battery the charging     is fast and small.
1,i bought a 256 mb cf and a second   so it's good to go on a long vacation.
1,i enthusiastically recommend this camera.
1,perfect to grow into i got my camera three days   and although i had some experience with digital cameras prior to purchasing this   i still rate myself as a beginner.
1,i bought this camera because it fit my budget and the pre-production and production model reviews were positive.
1,it's easy to   and yet very feature rich.
1,in the auto mode it functions basically as a point and   the scene modes are very easy to use and produce good results.
2,the manual mode is feature rich and i can't wait to get the hang of it.
1,the macro mode is   the pictures are very clear and you can take the pictures with the lens unbelievably close the subject.
1,the battery life is very   i got about 90 minutes with the lcd turned on all the   the first time   and i have been using it with the lcd off every now and   and have yet needed to recharge it.
0,the camera comes with a lexar 16mb starter   which stores about 10 images in fine mode at the highest   i intend to buy a bigger card soon.
1,near perfection i love photography.
1,i had an older camera that was simply a point and shoot camera.
1,i needed something with more   so i bought a nikon coolpix 4300.  i fell in love with this   it combines ease of   with an immense amount of options and power.
1,you can use the scene   or fine tune the   i. you can change the iso   shutter   etc.
1,this camera is ideal for people who want more   but don't want to spend 1000s dollars on a camera.
0,not too excited i bought coolpix 4300 two months after i had bought canon powershot s400.
0,it was not easy sharing one with my teen age kid.
1,the two cameras are very similar in functionality and pricing.
2,i've had no problem with canon whatsoever.
0,with   although picture qualities are as good as any other 4 mp   i've had the following headaches;  1. pictures won't transfer to pc directly from the camera using the included transfer cable.
0,i did everything i   and it took many days of frustration before concluding that the only way to transfer to pc is with the card reader.
1,card reader is included.
0,2. the speed is noticeably slower than   especially so with flashes on.
0,3. with low   it twice wiped out the entire pictures in the memory chip.
1,i used lexar 256 mb and i still use it which means nothing is wrong with lexar.
0,be very careful when the battery is low and make sure to carry extra batteries.
